user_id,experiment_group,experiment_week,experiment_day,user_type,device,checkout_conversion,aov_idr,payment_failure,session_duration_sec
3209,control,1,5,new,desktop,0,,0,231.0
10669,control,2,12,returning,desktop,0,,0,182.9
7723,control,1,3,new,desktop,0,,0,202.0
2528,treatment,3,18,new,mobile,0,,0,222.1
7707,control,3,19,returning,mobile,0,,0,181.7
2589,control,2,13,returning,mobile,0,,0,237.1
2634,treatment,3,19,new,mobile,0,,0,194.3
7074,treatment,3,17,returning,mobile,1,139740.16,0,136.0
468,treatment,1,3,new,mobile,1,454964.27,0,157.4
6183,treatment,2,14,returning,mobile,0,,0,203.8
7311,control,1,7,new,mobile,0,,0,207.3
9013,treatment,3,20,returning,mobile,0,,0,94.6
107,control,3,16,returning,mobile,0,,0,201.4
7205,treatment,2,13,returning,mobile,0,,0,214.0
10597,control,1,1,new,mobile,0,,0,234.9
6779,control,1,1,new,mobile,0,,0,174.5
5260,control,3,20,returning,mobile,0,,0,114.7
412,treatment,3,15,returning,desktop,0,,0,178.9
5805,treatment,1,7,returning,mobile,0,,0,162.1
10309,treatment,3,17,new,desktop,0,,0,118.7
10146,treatment,1,7,returning,desktop,0,,0,188.1
3468,control,1,6,returning,mobile,1,322312.22,0,144.7
9194,control,2,8,returning,mobile,0,,0,204.7
5667,control,2,12,new,mobile,1,139151.92,0,197.8
10170,control,2,10,returning,desktop,0,,0,210.2
9961,control,1,2,returning,mobile,0,,0,220.2
4094,control,1,4,returning,mobile,0,,0,189.5
6734,treatment,3,15,returning,desktop,0,,0,125.9
5145,control,3,18,new,mobile,0,,0,238.0
5713,treatment,3,18,new,desktop,0,,0,186.5
6649,treatment,1,6,new,desktop,0,,0,144.5
9483,treatment,1,6,returning,mobile,0,,0,191.7
9775,treatment,2,14,new,mobile,0,,0,78.9
1863,treatment,2,11,new,mobile,0,,0,108.3
11135,treatment,2,11,returning,mobile,0,,0,127.7
9057,treatment,3,20,new,desktop,0,,0,137.6
4834,treatment,3,20,returning,mobile,0,,0,102.7
9628,control,3,17,new,mobile,0,,0,226.6
9022,treatment,3,16,returning,desktop,0,,0,134.7
8505,treatment,3,17,returning,desktop,0,,0,153.9
30,treatment,2,11,returning,mobile,0,,0,180.9
10155,control,1,7,new,desktop,0,,0,203.7
11330,treatment,3,15,returning,mobile,0,,0,160.9
3932,treatment,2,12,returning,mobile,1,118964.09,0,120.0
569,control,3,16,returning,mobile,0,,0,270.7
5172,treatment,3,18,returning,mobile,0,,0,126.1
5408,control,1,2,returning,mobile,0,,0,136.5
1246,control,3,16,new,mobile,0,,1,149.2
5681,treatment,3,21,returning,mobile,0,,0,138.8
11458,control,3,21,returning,mobile,0,,0,51.6
1459,treatment,2,14,returning,mobile,0,,0,75.7
7371,control,2,12,returning,mobile,0,,0,178.6
1836,control,3,20,new,desktop,0,,0,315.6
317,control,3,16,new,desktop,0,,0,239.4
109,control,1,6,new,mobile,0,,0,293.5
3119,control,2,14,new,desktop,0,,0,169.2
9265,control,2,10,returning,desktop,0,,0,127.8
6881,control,1,4,returning,mobile,1,133810.8,0,221.6
9017,treatment,2,9,new,mobile,0,,0,135.7
11679,treatment,1,1,new,desktop,0,,0,137.4
11736,treatment,3,21,new,mobile,0,,1,178.2
7714,control,1,2,returning,desktop,0,,0,236.0
2665,control,1,2,returning,mobile,1,182510.54,0,170.6
2681,treatment,3,17,new,mobile,0,,0,139.5
8188,control,2,13,new,desktop,0,,0,263.4
3651,control,2,13,returning,desktop,0,,0,237.5
9955,treatment,1,1,returning,desktop,0,,0,190.7
2587,control,3,20,returning,mobile,0,,0,269.1
8094,treatment,1,2,returning,mobile,0,,0,134.3
8841,control,2,14,new,mobile,0,,0,222.5
4851,control,3,21,returning,mobile,0,,0,166.5
4953,control,3,19,returning,mobile,0,,1,136.3
7513,control,2,10,returning,mobile,0,,0,150.5
3345,treatment,2,11,new,mobile,0,,0,180.5
974,treatment,3,19,returning,desktop,0,,0,152.4
4919,treatment,1,3,new,mobile,0,,0,143.0
9175,treatment,1,4,returning,mobile,0,,0,68.9
8340,treatment,1,4,returning,desktop,0,,0,175.5
3287,treatment,3,18,returning,mobile,0,,0,42.0
4699,treatment,3,19,returning,desktop,0,,0,220.4
9377,treatment,3,20,returning,desktop,1,151693.89,0,164.7
5913,treatment,1,4,returning,mobile,0,,0,113.8
1375,treatment,3,21,returning,desktop,0,,1,109.6
10715,treatment,2,12,returning,desktop,0,,0,188.8
8877,treatment,3,20,new,mobile,0,,0,78.4
10428,treatment,3,21,returning,mobile,0,,0,169.0
11852,control,2,8,new,mobile,0,,0,102.3
11,control,3,21,new,mobile,0,,0,160.2
4794,treatment,2,8,new,desktop,0,,1,145.0
2440,treatment,3,20,returning,mobile,0,,0,171.9
1427,control,3,21,new,mobile,0,,0,77.7
9694,control,3,15,new,mobile,0,,0,126.1
6054,control,1,6,new,desktop,0,,0,184.3
9574,treatment,1,2,returning,mobile,1,142511.31,0,125.1
719,treatment,2,14,returning,mobile,0,,0,133.8
4534,control,3,15,new,desktop,0,,0,175.8
10658,treatment,1,2,new,desktop,0,,0,123.5
5688,control,1,3,new,mobile,0,,0,134.3
736,treatment,3,21,returning,mobile,0,,1,104.5
6476,control,1,6,returning,mobile,0,,0,120.0
3525,treatment,2,8,new,desktop,0,,0,83.9
7890,treatment,1,2,new,mobile,0,,0,179.6
2141,treatment,2,8,returning,mobile,0,,0,130.5
5158,treatment,3,19,new,mobile,0,,0,242.3
4767,treatment,1,2,returning,desktop,0,,0,167.5
910,control,1,5,returning,mobile,0,,0,159.6
4521,control,3,17,new,desktop,0,,0,189.1
497,control,2,13,returning,desktop,0,,0,174.2
9587,control,2,12,new,mobile,0,,0,182.9
5305,control,3,18,returning,mobile,1,112429.12,0,198.6
11831,control,1,4,new,desktop,0,,0,159.2
6877,control,1,3,new,desktop,0,,0,230.2
1207,treatment,2,12,returning,desktop,0,,0,162.5
7177,control,3,21,returning,mobile,0,,0,100.7
4296,control,2,9,new,desktop,1,234023.21,0,158.8
7654,control,3,16,returning,desktop,0,,0,152.1
1196,control,2,13,returning,desktop,0,,0,206.1
11878,control,3,17,returning,mobile,0,,0,261.8
5422,control,2,12,returning,desktop,0,,0,189.7
3856,control,3,19,returning,mobile,0,,0,178.3
4415,control,2,14,returning,mobile,0,,0,192.5
9183,control,3,20,returning,mobile,0,,1,182.6
11092,control,2,10,new,desktop,0,,0,195.0
6429,control,2,9,new,mobile,0,,0,185.3
289,treatment,3,18,new,mobile,1,168838.27,0,102.1
2627,treatment,3,15,returning,mobile,0,,0,120.4
8863,treatment,1,1,new,mobile,0,,0,158.0
3685,control,1,3,returning,desktop,0,,0,203.7
7972,control,3,21,new,mobile,0,,0,182.8
6951,treatment,3,21,new,desktop,0,,0,54.5
389,control,3,16,returning,desktop,0,,0,184.2
837,treatment,3,21,returning,mobile,0,,0,168.1
9024,control,3,17,new,mobile,0,,0,157.4
3182,control,3,18,new,desktop,0,,1,209.3
281,control,1,5,returning,mobile,0,,0,179.2
8114,treatment,2,11,returning,mobile,0,,0,55.9
4460,treatment,1,6,returning,desktop,0,,0,128.1
6299,control,3,21,new,desktop,0,,1,213.8
5861,treatment,3,16,returning,desktop,0,,0,116.7
1113,treatment,1,7,returning,mobile,0,,0,117.7
3799,control,1,6,returning,desktop,0,,0,176.9
11184,treatment,3,16,returning,desktop,1,277703.92,0,183.6
10042,control,1,2,new,desktop,0,,0,94.7
9855,control,1,2,new,mobile,0,,0,177.2
4769,control,2,12,new,desktop,0,,0,166.2
3422,control,1,3,returning,mobile,0,,0,145.7
8694,control,3,19,returning,mobile,1,361030.94,0,236.2
268,control,1,7,returning,mobile,0,,0,193.9
1599,treatment,2,11,new,mobile,0,,0,137.4
4930,control,1,5,returning,desktop,0,,0,141.6
9564,treatment,1,3,returning,mobile,1,131724.93,0,226.0
7170,control,2,8,returning,mobile,0,,0,197.0
11563,control,2,9,new,desktop,0,,0,185.2
2499,treatment,2,11,new,mobile,1,356880.68,0,139.3
7434,control,1,5,returning,desktop,1,140720.8,1,166.3
11222,treatment,3,20,new,desktop,1,167203.18,0,181.1
3843,treatment,2,14,returning,desktop,0,,0,131.1
8730,control,2,13,new,mobile,1,532949.26,0,229.0
1380,control,3,15,returning,mobile,0,,0,189.5
9489,treatment,1,3,returning,desktop,1,207981.75,0,129.3
10490,treatment,3,18,returning,mobile,0,,0,112.5
417,control,3,15,new,desktop,0,,0,164.4
5968,control,2,14,new,mobile,0,,0,154.8
6796,treatment,3,15,returning,desktop,0,,0,143.5
1963,treatment,3,16,new,mobile,1,310312.78,0,157.7
621,treatment,3,15,returning,desktop,1,176866.58,0,111.1
1704,treatment,2,8,returning,desktop,1,271721.44,0,182.2
6293,treatment,3,16,new,desktop,0,,0,128.2
11314,control,2,10,returning,desktop,0,,0,220.8
3129,treatment,1,3,new,mobile,0,,0,82.6
4976,control,1,2,new,desktop,0,,0,125.5
6274,control,2,12,returning,mobile,0,,0,149.4
5953,control,1,6,returning,mobile,0,,0,216.3
5999,treatment,3,17,new,desktop,0,,0,78.9
9214,control,1,6,returning,mobile,0,,0,184.4
1191,control,1,1,returning,desktop,0,,0,198.6
9133,control,1,5,returning,mobile,0,,0,213.2
6361,control,2,12,returning,mobile,0,,0,251.3
4124,control,1,4,new,mobile,1,150498.08,0,177.1
3195,treatment,2,8,returning,mobile,0,,0,122.1
9076,control,1,1,new,desktop,0,,0,278.8
6349,control,1,4,returning,desktop,0,,1,188.2
6287,treatment,2,11,returning,mobile,0,,0,221.7
1507,treatment,1,6,returning,mobile,0,,0,137.7
5517,control,2,11,returning,mobile,0,,0,191.5
10392,treatment,3,18,returning,desktop,0,,0,155.6
6612,control,3,16,new,desktop,0,,0,204.0
4111,control,3,21,returning,desktop,0,,0,268.9
8769,treatment,1,6,new,mobile,0,,0,156.4
11528,treatment,2,9,returning,mobile,0,,0,145.4
11700,treatment,2,14,returning,mobile,0,,0,125.9
795,control,1,7,new,desktop,0,,0,126.1
731,control,3,20,new,mobile,0,,0,225.3
7147,control,3,15,new,mobile,0,,0,178.7
6422,treatment,1,7,new,desktop,0,,0,144.0
6014,treatment,1,6,returning,desktop,1,304841.84,0,189.9
9893,control,2,11,new,mobile,0,,0,212.3
3781,control,1,7,returning,desktop,0,,1,134.0
1746,treatment,3,21,new,mobile,0,,0,20.0
10705,control,3,19,new,mobile,0,,0,348.6
7515,treatment,1,7,returning,mobile,0,,0,53.1
6261,treatment,3,15,returning,mobile,0,,0,116.9
11706,control,3,20,returning,mobile,1,92792.62,0,161.4
4895,treatment,1,2,new,mobile,0,,0,92.8
1200,treatment,2,8,returning,desktop,0,,0,190.7
9676,control,3,20,returning,mobile,0,,0,150.2
5752,control,2,11,returning,mobile,0,,0,158.7
11200,control,1,7,new,mobile,0,,0,159.3
5406,treatment,2,11,new,mobile,0,,0,158.0
9278,control,1,7,new,mobile,0,,0,152.6
1890,control,1,7,new,desktop,0,,0,248.5
11261,treatment,3,18,returning,mobile,0,,0,244.4
11619,control,2,8,returning,mobile,1,166688.6,0,228.3
33,control,3,15,new,mobile,0,,0,287.9
8036,treatment,2,12,returning,mobile,0,,0,144.3
7109,control,3,16,returning,mobile,1,157057.78,0,202.1
4964,control,3,15,new,desktop,0,,0,234.7
6988,control,2,14,new,desktop,0,,0,145.4
10657,treatment,1,3,returning,mobile,1,234443.12,0,221.5
6085,control,3,15,returning,mobile,0,,0,275.0
10239,control,2,10,new,mobile,0,,0,222.6
7499,treatment,1,1,returning,mobile,1,116586.5,0,125.3
8098,treatment,1,3,returning,mobile,0,,0,118.3
8814,treatment,1,6,returning,mobile,0,,0,135.8
8378,treatment,3,20,returning,mobile,0,,0,61.6
3950,control,3,19,returning,mobile,1,175653.71,0,245.6
6866,control,1,5,returning,desktop,0,,0,201.8
8858,treatment,1,1,new,mobile,0,,0,83.0
3616,treatment,3,16,returning,mobile,1,161643.89,0,147.0
11182,control,1,7,new,mobile,1,185567.53,0,200.7
1487,treatment,2,11,new,desktop,0,,1,58.5
606,treatment,3,20,returning,mobile,0,,0,144.7
11008,treatment,2,8,returning,desktop,0,,0,125.3
6707,control,2,9,returning,mobile,1,309585.38,0,159.2
1534,treatment,3,15,new,mobile,0,,0,118.4
5563,control,3,19,new,desktop,0,,0,201.2
9449,control,3,18,returning,mobile,0,,1,217.4
10387,treatment,2,11,returning,mobile,0,,0,216.6
6291,treatment,2,9,returning,desktop,0,,0,177.1
3500,treatment,1,1,returning,mobile,0,,0,126.8
1331,treatment,1,1,new,desktop,0,,0,188.7
4790,treatment,1,1,returning,desktop,0,,0,208.7
958,treatment,2,14,returning,desktop,0,,0,177.0
3593,treatment,2,11,returning,mobile,0,,0,140.5
5207,control,3,19,new,desktop,0,,0,172.9
6652,treatment,3,18,new,desktop,0,,0,107.2
9237,control,2,9,returning,desktop,0,,0,200.4
11793,treatment,2,8,returning,mobile,0,,0,107.3
1661,control,2,14,returning,mobile,0,,0,175.3
1027,treatment,2,10,new,desktop,0,,0,223.3
4437,treatment,2,8,new,mobile,1,254356.85,0,162.4
10780,control,3,21,returning,mobile,0,,0,122.3
1248,control,1,4,new,mobile,0,,0,150.2
10496,treatment,3,15,new,mobile,0,,0,161.0
656,control,2,11,new,mobile,0,,0,273.7
624,control,2,10,new,desktop,0,,0,164.7
8651,control,1,7,new,desktop,0,,0,187.0
3394,control,2,12,new,mobile,0,,0,184.0
2200,treatment,2,10,returning,desktop,0,,0,247.5
11640,treatment,3,15,returning,mobile,0,,0,88.9
9516,treatment,2,14,returning,mobile,1,132517.75,0,172.9
10507,treatment,2,10,returning,mobile,0,,0,76.4
10425,treatment,3,16,returning,mobile,0,,0,158.9
9167,treatment,1,1,returning,mobile,1,265943.32,0,159.5
8835,control,1,2,returning,mobile,1,285278.26,0,108.9
2685,control,2,13,returning,desktop,0,,0,171.8
4247,treatment,2,12,new,desktop,0,,1,213.3
6511,treatment,2,14,returning,mobile,1,171212.59,0,61.0
11534,treatment,3,16,returning,mobile,0,,0,227.4
1747,treatment,3,19,new,desktop,1,142729.27,0,77.4
5039,treatment,1,5,returning,mobile,0,,0,101.9
3069,treatment,1,1,returning,desktop,0,,1,128.3
2458,control,1,1,returning,desktop,0,,0,167.8
10920,control,1,2,returning,mobile,0,,0,206.7
4688,control,1,7,new,mobile,0,,0,161.7
77,control,2,10,new,desktop,0,,0,230.8
4715,treatment,1,7,new,mobile,0,,1,222.9
10227,treatment,1,7,new,desktop,0,,0,78.9
8930,control,1,5,returning,mobile,0,,0,141.9
8521,treatment,3,18,new,desktop,0,,0,139.9
6311,control,1,2,returning,mobile,1,150461.47,0,210.4
7584,treatment,1,5,returning,mobile,0,,0,178.5
2261,treatment,2,9,returning,mobile,0,,0,166.5
1776,treatment,2,8,new,mobile,0,,0,201.3
2789,treatment,2,9,returning,desktop,1,170415.51,1,131.4
94,control,2,8,returning,desktop,0,,0,161.1
5333,control,1,6,returning,mobile,0,,0,174.3
8169,control,2,10,new,mobile,1,276639.26,0,218.2
4203,control,1,3,new,mobile,1,157220.17,0,169.4
715,treatment,1,3,new,mobile,0,,0,136.5
1077,treatment,2,11,returning,desktop,0,,0,186.4
6791,control,2,8,new,mobile,0,,0,252.6
9306,control,1,2,new,desktop,0,,0,190.2
8689,control,2,11,new,mobile,1,92750.2,0,147.3
2016,treatment,2,9,new,desktop,1,85897.4,0,77.2
1886,control,2,11,returning,mobile,0,,0,151.4
3545,control,3,15,returning,mobile,0,,0,241.8
5480,treatment,2,8,new,mobile,0,,0,192.1
8414,control,3,20,new,mobile,0,,0,198.0
3426,treatment,2,13,returning,mobile,0,,0,129.7
1489,treatment,2,8,returning,desktop,1,369274.09,0,71.4
7368,treatment,3,17,returning,mobile,1,128124.75,0,121.1
9877,treatment,3,15,returning,mobile,0,,0,128.3
8957,treatment,1,5,new,mobile,0,,0,76.0
5749,treatment,2,9,new,desktop,0,,0,185.9
7478,control,2,13,new,mobile,0,,0,230.2
8168,treatment,1,2,returning,mobile,1,344090.94,0,180.8
7151,treatment,2,8,returning,desktop,1,126058.21,0,169.4
1438,treatment,1,6,returning,mobile,1,109544.94,0,163.5
1234,treatment,2,13,returning,desktop,0,,0,194.6
186,treatment,2,9,returning,desktop,0,,1,136.3
9543,control,1,5,returning,mobile,0,,1,243.9
2466,treatment,2,12,new,mobile,0,,0,146.0
8958,treatment,2,13,returning,desktop,0,,0,113.8
11234,treatment,2,14,returning,desktop,0,,0,245.5
5080,treatment,1,5,new,mobile,0,,0,144.0
1298,control,1,7,returning,mobile,0,,0,227.8
11019,control,2,11,new,mobile,0,,0,220.7
9617,control,1,3,returning,desktop,0,,0,247.4
8847,treatment,2,12,returning,mobile,0,,0,84.9
450,treatment,2,9,new,desktop,0,,0,181.2
11172,treatment,2,14,returning,mobile,0,,0,199.7
4337,control,1,1,returning,desktop,0,,0,225.9
3026,control,3,20,new,desktop,0,,0,267.5
8789,control,3,19,new,mobile,0,,0,108.7
6970,treatment,1,6,returning,mobile,1,103052.89,0,136.7
382,treatment,2,8,returning,mobile,1,378878.17,0,132.1
7739,control,1,4,new,desktop,0,,0,229.6
1156,control,3,15,returning,mobile,0,,0,152.6
5736,treatment,3,21,returning,mobile,0,,0,176.8
5112,treatment,3,21,returning,mobile,0,,0,198.1
4106,control,1,6,returning,mobile,0,,0,219.7
1729,control,1,6,new,mobile,1,144285.07,0,138.0
9595,control,2,11,returning,desktop,0,,0,207.3
8523,treatment,2,14,new,desktop,0,,0,137.1
2426,treatment,2,14,returning,mobile,0,,0,106.1
1254,treatment,1,2,returning,desktop,0,,0,67.9
4353,treatment,1,1,returning,mobile,1,217645.58,0,107.9
10670,control,2,13,returning,mobile,0,,0,200.4
2504,treatment,3,15,returning,desktop,1,227701.27,0,145.5
7279,treatment,2,8,new,mobile,0,,0,186.1
6729,treatment,2,9,returning,mobile,1,172346.98,0,155.6
6148,control,3,15,new,mobile,0,,0,106.5
5658,treatment,2,13,returning,mobile,0,,0,39.9
3523,control,2,11,returning,desktop,1,345158.51,0,162.0
7077,control,2,12,returning,mobile,0,,0,225.3
4871,control,3,20,new,mobile,0,,0,189.0
2192,treatment,3,16,new,mobile,0,,0,141.9
8138,control,1,6,returning,mobile,1,452059.92,0,185.0
11402,treatment,3,17,returning,desktop,0,,0,136.6
10888,treatment,1,3,new,mobile,1,197033.55,0,36.7
3636,control,3,20,new,mobile,0,,0,188.4
9126,treatment,3,20,returning,mobile,1,230057.19,0,127.2
10211,control,1,3,returning,mobile,0,,0,215.7
5324,control,1,4,returning,desktop,0,,0,197.7
6792,control,3,21,returning,desktop,0,,0,135.0
531,treatment,1,5,returning,mobile,1,68107.69,0,138.4
10807,control,3,15,new,desktop,0,,0,176.1
4467,control,3,21,returning,mobile,1,456035.06,0,190.9
11737,treatment,3,15,returning,mobile,0,,0,186.1
8294,control,1,4,returning,mobile,0,,0,177.4
8029,treatment,3,21,returning,mobile,0,,0,158.5
7975,treatment,1,2,returning,mobile,0,,0,98.3
8369,control,3,19,new,desktop,0,,0,235.1
11924,treatment,2,14,new,mobile,1,349120.54,1,176.1
5380,treatment,2,14,returning,mobile,0,,0,103.4
10892,control,1,1,new,mobile,0,,0,150.8
9391,treatment,1,3,returning,mobile,0,,0,75.5
3012,treatment,1,1,returning,desktop,1,314733.45,0,100.9
145,control,2,10,returning,mobile,0,,0,179.0
3102,control,2,11,returning,desktop,0,,0,255.2
4706,control,2,13,new,desktop,0,,0,164.9
8012,treatment,3,18,returning,mobile,0,,0,148.4
6889,treatment,3,15,new,desktop,0,,0,103.4
2493,control,3,15,returning,desktop,0,,0,119.0
9798,control,3,15,new,mobile,0,,0,132.1
11468,control,3,15,returning,mobile,1,147184.77,0,231.7
11143,treatment,2,8,new,mobile,0,,0,232.6
11155,control,3,17,returning,mobile,1,375555.33,0,194.7
5251,control,2,9,returning,mobile,0,,0,124.5
11522,control,2,12,new,desktop,0,,0,290.6
6118,control,1,1,returning,desktop,0,,0,184.8
5741,treatment,1,6,new,mobile,1,124880.99,0,156.9
789,treatment,3,16,returning,desktop,1,106944.02,0,185.7
2728,control,1,2,returning,mobile,0,,0,297.5
2821,control,1,7,returning,mobile,0,,0,192.6
5390,treatment,3,20,returning,mobile,0,,0,209.2
4562,control,2,10,new,mobile,0,,0,280.2
2031,control,2,14,returning,desktop,0,,0,163.7
6380,control,3,16,new,mobile,0,,0,199.0
7926,control,2,10,returning,mobile,0,,0,137.9
10252,treatment,3,17,returning,desktop,0,,0,150.6
8066,control,2,9,returning,mobile,0,,0,159.3
6399,treatment,3,17,returning,desktop,1,408442.62,0,141.7
432,treatment,3,18,returning,desktop,1,209491.79,0,183.6
7418,treatment,1,6,returning,mobile,1,171970.15,0,163.4
1781,control,2,14,new,mobile,0,,0,177.7
10647,control,3,16,returning,mobile,0,,0,199.5
11613,control,3,18,returning,mobile,0,,0,295.3
6490,treatment,1,2,returning,mobile,1,217959.37,1,108.7
350,control,1,2,returning,desktop,0,,0,260.2
9679,control,1,7,new,desktop,0,,0,197.1
6691,control,1,2,returning,desktop,0,,0,176.7
43,treatment,3,15,new,desktop,0,,0,270.9
6248,treatment,2,13,returning,mobile,0,,0,135.7
982,treatment,1,6,returning,desktop,0,,0,198.1
2313,control,3,16,returning,desktop,0,,0,248.6
11310,control,2,12,new,desktop,0,,0,151.8
8202,treatment,1,4,new,mobile,0,,0,164.9
8022,control,3,18,new,mobile,0,,0,167.9
9717,control,1,5,new,desktop,0,,0,133.7
3405,treatment,2,14,returning,mobile,0,,1,97.3
3699,control,2,11,new,desktop,0,,0,279.3
5129,treatment,2,8,new,mobile,0,,0,143.6
6509,treatment,2,10,new,mobile,0,,0,178.2
4265,treatment,3,19,returning,desktop,1,134851.13,0,112.3
917,control,2,9,new,mobile,0,,0,179.3
8569,treatment,2,13,returning,desktop,1,536783.0,0,135.6
9910,treatment,1,7,returning,desktop,0,,0,170.5
6926,control,1,2,returning,mobile,0,,0,133.7
8255,treatment,1,6,new,mobile,0,,0,129.4
1617,control,1,2,returning,mobile,0,,0,166.0
7535,control,3,18,returning,mobile,1,132101.65,0,185.8
11677,control,3,18,returning,desktop,0,,0,154.2
11237,control,3,19,returning,mobile,1,399914.67,0,193.4
7614,control,1,6,returning,desktop,1,161293.29,0,168.3
1834,control,3,18,returning,mobile,0,,0,128.0
11425,control,3,17,returning,desktop,0,,0,238.1
7363,treatment,2,8,returning,mobile,1,221589.04,0,149.0
8671,control,3,15,new,desktop,0,,0,237.1
11824,treatment,1,6,returning,mobile,1,259298.1,0,193.2
10636,control,1,1,new,mobile,0,,1,194.7
783,control,2,8,returning,mobile,0,,1,156.2
8247,control,1,4,returning,desktop,0,,0,207.5
1157,control,2,12,returning,mobile,0,,0,215.1
1537,treatment,3,15,returning,mobile,0,,0,114.0
4119,control,3,16,returning,mobile,0,,0,143.5
4177,treatment,3,20,new,desktop,0,,0,188.8
3823,treatment,2,8,new,mobile,0,,0,155.3
7909,treatment,3,15,returning,mobile,0,,0,121.9
11841,treatment,3,15,returning,mobile,1,414229.66,1,150.6
5203,control,2,11,new,mobile,0,,0,206.0
2402,treatment,1,1,new,mobile,0,,0,132.4
8888,treatment,1,6,returning,mobile,0,,0,189.6
8118,control,1,7,new,mobile,0,,0,195.3
